additional_info,amenities,check_in_date,check_out_date,city,country,crawl_date,description,highlight_value,hotel_star_rating,image_count,image_urls,internet,landmark,latitude,longitude,occupancy,pageurl,property_address,property_id,property_name,property_type,qts,query_time_stamp,room_price,room_types,search_term,service_value,similar_hotel,sitename,things_to_do,things_to_note,uniq_id,has_elevator,has_security,diaspora_score
Acceptance Rate:100 percent|Response Time:< 6 hours,Newspaper|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? This guest house is situated in Kedar Ghat. There are 31 rooms in this hotel that come with in-room privileges like air-conditioning, attached bathroom, electronic safe, tea/coffee maker, wardrobe, telephone, dressing mirror, and a flatscreen television. It also provides facilities like a front desk, wi-fi access, doctor-on-call, and laundry service.Why should you stay here? This lodge provides decent accommodation for backpackers, solo travellers, and budget conscious guests. Tourists can explore the attractions like Durga Mandir, Kashi Vishwanath Temple, and Dashashwamedh Ghat.",,,14.0,http://stay-imgs.stayzilla.com/resize/1200x800/69418/496296.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69418/449716.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69418/449718.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69418/449720.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69418/449722.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69418/449734.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69418/449736.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69418/449756.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69418/449758.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69418/449760.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69418/449762.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69418/449764.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69418/449766.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69418/496294.jpg,,,25.2986107,83.0067062,2 Adults 2 Kids,https://www.stayzilla.com/stays/tamilnadu-guest-house-69418?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Sonarpura, Varanasi",69418,Tamilnadu Guest House,House,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Deluxe AC Double,,Not Verified,Hotel Giriraj Inn,www.stayzilla.com,,"Complimentary WiFi.|Kindly Note:-|Above tariff is not applicable during festival time,Long weekends and Govt. holidays.|Pick up available on Chargeable basis.",1f583239054b7db043669239871f92d6,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,Veg Only|Card Payment|Pickup & Drop|Parking|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? The hotel is situated at Maldahiya in Varanasi. It provides an array of facilities like healthy breakfast facility, front desk assistance, luggage storage facility, room service, parking space, medical services, hot/cold water, and laundry facility. The hotel offers accommodation in both AC and non-AC rooms that come with all the essential amenities for a relaxed stay.Why should you stay here? This stay option is a pocket-friendly facility that is ideal for travellers due to its proximity to Roadways Bus Stand.",,,15.0,http://stay-imgs.stayzilla.com/resize/1200x800/66784/557048.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66784/557020.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66784/557022.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66784/557024.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66784/557026.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66784/557028.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66784/557030.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66784/557032.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66784/557034.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66784/557036.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66784/557038.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66784/557040.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66784/557042.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66784/557044.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66784/557046.jpg,,,25.3036461,82.9850998,1 Adult 2 Kids,https://www.stayzilla.com/stays/hotel-venkatesh-66784?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Behind Roadways, Maldahiya Cantt, Varanasi",66784,Hotel Venkatesh,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Air Cooler Single,,Not Verified,Sheetal Tourist Lodge|Comfort Paying Guest House,www.stayzilla.com,,All taxes.,7f9d2b57f9d228bb3f075334514a7e87,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,Veg Only|Parking,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? Maruti Guest House is conveniently situated on Assi-Lanka Road in Varanasi. The guest house offers several facilities like tours, smoking area, room service, an in-house roof top restaurant, laundry service, a well-equipped business center for its corporate guests, airport transfer, massage service, roof top garden, pickup from railway station & airport, ticket booking, currency exchange facility, and 24-hour room service. The property offers comfortable accommodation in standard AC and non-AC rooms. The property is approximately 23 km from Varanasi Airport. Prominent tourist sites like Banaras Hindu University and River Ganga can be easily accessed from the hotel. It is approximately 4 km from the railway station.Why should you stay here? Since Varanasi is one of the most prominent religious destinations in India, hotel Maruti is an ideal place to stay for pilgrims and tourists visiting the city .",,,3.0,http://stay-imgs.stayzilla.com/resize/1200x800/48486/257432.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/48486/257428.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/48486/257430.jpg,,,25.2856922,83.0032501,2 Adults 2 Kids,https://www.stayzilla.com/stays/maruti-guest-house-48486?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Anandbagh, Varanasi",48486,Maruti Guest House,House,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Deluxe Non AC Double,,Not Verified,Moms Care Paying Guest House|Shivakashi Guest House|Pankaj Guest House|Ishan Paying Guest House,www.stayzilla.com,,All taxes.|Complimentary WiFi.|kindly Note:|Hotelier Want To 100% Payment Before Check-in.,0c52380bb7da40abb0c010824adc2399,0,0,0
Response Time:< 6 hours|Acceptance Rate:0 percent,Newspaper|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? Situated 2.1 k away from Kashi Vishwanath temple is hotel R B international. It offers executive and standard rooms with attached bathrooms and a host of services like 24-hour room service, vegetarian food, and car rentals. They accepts credit card and offer a safety deposit locker. The hotel has car parking space apart from offering a travel desk. Varanasi junction is about 4.6 km and Varanasi airport is 27.5 km.Why should you stay here? Ideally situated near many ghats, this hotel is a great choice for those tourists who are keen on visiting ghats and Kashi Vishwanath temple.",,,7.0,http://stay-imgs.stayzilla.com/resize/1200x800/33502/430906.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33502/430902.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33502/430566.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33502/430862.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33502/430878.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33502/430894.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33502/430904.jpg,,,25.2986584,83.0020599,1 Adult 1 Kid,https://www.stayzilla.com/stays/hotel-rb-international-33502?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Bhelupur, Varanasi",33502,Hotel RB International,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Single Non-A/C Rooms,,Not Verified,Assi River Guest House|Hotel New International|Hotel Keshari Bhavan|Hotel Nandini,www.stayzilla.com,,"All taxes.|Complimentary Wifi.|Kindly Note:|Hotel doesnt have any restaurant in the premises.|Cancellation Policy:-|If booking Cancelled before 15 days,Full refundable.|If booking Cancelled Within 15 days,then 100% retention.",9e68d172fe2aec4c7ce1094c4246313a,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,Newspaper,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? Situated a mere kilometre away from the banks of the river Ganga, Hotel Viswanath is a budget hotel located in the holy city of Varanasi. It is 5 km away from Varanasi Railway Station and 27 km away from Lal Bahadur Shastri International Airport. The hotel offers 4 variants of rooms, including a family suite, equipped with air-conditioning, a television, a refrigerator, and a telephone. Additional amenities provided include room service, an in-house restaurant, and a 24-hour front desk.Why should you stay here? The proximity of the hotel to the river Ganga, as well as a number of popular local temples, makes it ideal for those on a religious trip with families.",,,62.0,http://stay-imgs.stayzilla.com/resize/1200x800/33336/1025300.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/495566.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/495562.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/495564.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/495568.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/495570.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/495572.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/495574.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997592.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997594.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997596.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997598.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997600.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997602.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997604.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997606.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997608.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997610.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997612.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997614.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997616.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997618.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997620.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997622.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997624.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997626.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997628.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997630.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997632.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997634.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997636.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997638.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997640.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997642.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997644.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997646.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997648.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997650.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997652.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997654.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997656.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997658.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997660.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997662.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997664.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997666.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997668.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997670.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997672.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997674.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997676.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997678.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997680.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997682.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997684.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997686.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997688.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997690.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997692.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997694.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/997696.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33336/1025298.jpg,,,25.296936,83.0042191,2 Adults 2 Kids,https://www.stayzilla.com/stays/hotel-vishwanath-33336?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Near Vishal Mega Mart, Varanasi",33336,Hotel Vishwanath,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Superior Room,,Not Verified,Royal Guest House|Hotel Regency|Hotel De Paris,www.stayzilla.com,,All taxes.|Kindly Note:|Extra Bed will be Provided at additional charges that has to be paid to the hotel management at the time of direct check-in.,474c26281908dc21ee14ed540714f5db,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? Khushi Paying Guest House is situated about 200 meters away from the Assi Ghat. The property offers facilities like tours, safety deposit boxes, room service, newspapers, meeting facilities, laundry service, family room, car parking space, car hire, airport transfer, 24 hours room service, and 24 hours front desk. It also offers massage service, shared kitchen, terrace, luggage storage, tour desk, and complimentary Wi-Fi facility in all its rooms.The in-room amenities include free toiletries, private bathroom, fan, desk, shower, and a seating area. The famous Durga Temple is only 1 km away from this bed and breakfast facility. Varanasi Bus Station and Railway Station are both approximately 4.5 km away.Why should you stay here? Guests can easily access several tourist attractions in the city from this hotel.",,,11.0,http://stay-imgs.stayzilla.com/resize/1200x800/47564/289982.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/47564/289978.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/47564/289960.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/47564/289962.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/47564/289964.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/47564/289966.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/47564/289970.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/47564/289972.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/47564/289974.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/47564/289976.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/47564/289980.jpg,,,25.271328,82.9824142,2 Adults 2 Kids,https://www.stayzilla.com/stays/khushi-paying-guest-house-47564?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Bhadaini, Varanasi",47564,Khushi Paying Guest House,House,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Double Non-A/C Rooms,,Not Verified,Shanti Rest House|Sanskriti Paying Guest House|M K P Guest House|Marilyn Guest House,www.stayzilla.com,,All Taxes On Rooms.|Complimentary Welcome Tea & Coffee.|Complimentary Wifi.|Kindly Note:|Hotel doesnt have Restaurant in the Premises but Food will be provided On Order basis.,fab8a8bdd45ade2c557125ca1934ca40,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,What should you know?00 pm. This hotel is 500 metres from Ganges river and 2 km from Vishwanath temple.Why should you stay here? The hotel is an apt choice of accommodation for travellers who are budget conscious and looking for a hotel close to tourist attractions.,,,5.0,http://stay-imgs.stayzilla.com/resize/1200x800/48846/596452.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/48846/596446.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/48846/592928.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/48846/592930.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/48846/592932.jpg,,,25.2940807,83.0049286,2 Adults 2 Kids,https://www.stayzilla.com/stays/sandhya-guest-house-48846?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Jain Ghat, Varanasi",48846,Sandhya Guest House,House,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Deluxe Non AC Double,,Not Verified,Moms Care Paying Guest House|Shree Hare Rama Hare Krishna Guest House|Anami Lodge|Shivakashi Guest House,www.stayzilla.com,,All taxes.|Kindly Note:|Extra bed will be provided at additional charges that has to be paid to the hotel management at the time of direct check-in.,cbc9b57b61bf1b087f268f9329c63866,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,Free Breakfast|Veg Only,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,Good Location,,,1.0,http://stay-imgs.stayzilla.com/resize/1200x800/108394/864554.jpg,,,25.3098297,83.0028839,2 Adults 0 Kid,https://www.stayzilla.com/stays/the-varanasi-rest-house-108394?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Ramapura, Varanasi",108394,The Varanasi Rest House,House,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Double Non A/c,,Verified,Sun Rise Lodge|Azure Paying Guest House|Urvashi Guest House,www.stayzilla.com,,,11131d554ab66cd513b443335659cbc0,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,Pickup & Drop|Parking|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? The guesthouse is located on Shivala Road at Varanasi. The hotel offers well-furnished rooms that are divided into categories like Deluxe and Standard double rooms. The property offers several facilities like complimentary Wi-Fi access, terrace, room service, and free public parking space. It has an in-house restaurant that serves European, Italian, Chinese, and Indian cuisines. The guesthouse has well-furnished rooms that come with facilities like a cable TV and private bathrooms with free toiletries and shower facilities. Prominent touristWhy should you stay here? The facility is in proximity to popular tourist destinations like Shivala Ghat, Harishchandra Ghat, Kedar Ghat, Assi Ghat and River Ganga.",,,10.0,http://stay-imgs.stayzilla.com/resize/1200x800/66810/449694.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66810/449680.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66810/449676.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66810/449678.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66810/449682.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66810/449684.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66810/449686.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66810/449688.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66810/449690.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66810/449692.jpg,,,25.2921162,83.005928,1 Adult 1 Kid,https://www.stayzilla.com/stays/shree-hare-rama-hare-krishna-guest-house-66810?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Shivala Ghat, Varanasi",66810,Shree Hare Rama Hare Krishna Guest House,House,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Single Non-A/C Rooms,,Not Verified,Anami Lodge|Sun Rise Lodge|Siyaram Guest House|Teerth Guest House,www.stayzilla.com,,All taxes.|Complimentary Breakfast.,46bbff5c0942dfa96fbf283651fe1020,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,Newspaper|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? The establishment is situated on Assi Ghat Road, Dumraon Colony. There are 20 rooms in this hotel that come with in-room privileges like air-conditioning, attached bathroom, tea/coffee maker, wardrobe, and a flatscreen television. It also provides facilities like a front desk, daily newspaper, banquet facility, internet access, doctor-on-call, and laundry service. The property has an in-house multi-cuisine restaurant and coffee shop where guests can relish their meals and beverages.Why should you stay here? The hotel enjoys proximity to attractions like Ravidas Ghat and Sankat Mochan Temple, which make the stay option ideal for visitors.",,,25.0,http://stay-imgs.stayzilla.com/resize/1200x800/69160/557730.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69160/557694.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69160/557662.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69160/557664.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69160/557668.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69160/557670.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69160/557672.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69160/557674.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69160/557678.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69160/557680.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69160/557684.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69160/557690.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69160/557696.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69160/557698.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69160/557704.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69160/557706.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69160/557708.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69160/557710.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69160/557712.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69160/557714.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69160/557716.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69160/557718.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69160/557720.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69160/557724.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69160/557728.jpg,,,25.2854462,83.005249,1 Adult 2 Kids,https://www.stayzilla.com/stays/hotel-banaras-haveli-69160?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Dumraon Colony, Varanasi",69160,Hotel Banaras Haveli,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Standard AC Single,,Not Verified,Hotel Ganges View|Hotel New Temple Town|Hotel Rivatas,www.stayzilla.com,,All taxes.|Complimentary WiFi.|Complimentary Breakfast.|Complimentary Tea/Coffee Maker in the Room.|Extra person will be have to pay extra charge at the time of direct check-in.|Cancellation Policy:|IF CANCELLED BEFORE 25 DAYS FROM CHECKIN DATE (FULL REFUND)|IF CANCELLED BEFORE 24 DAYS TO 15 DAYS FROM CHECK|IN DATE (50% REFUND)|IF CANCELLED BEFORE 14 DAYS TO 10 DAYS FROM CHECK|IN DATE (25% REFUND)|IF CANCELLED LESS THEN 10 DAYS TO 4 DAYS FROM CHECK|IN DATE (NO REFUND),d92d8085955081d41889ea84856d91aa,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,Pickup & Drop|Parking|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? Ishan Paying Guest House is an ideal choice for budget-conscious traveller. This budget accommodation offers guests well-maintained standard rooms having all the necessary comforts. The rooms are equipped with attached bathrooms having all toiletries and a work desk. This guest house offers various facilities such as an in-house restaurant, car rental, currency exchange, and laundry. It is 30 km from Lal Bahadur Shastri International Airport and Varanasi Junction Railway Station is around 6 km away. A suitable base while visiting Varanasi for a leisurely holiday or while transiting. This modest accommodation is in proximity to various attractions and landmarks. Why should you stay here? Ishan Paying Guest House is an affordable option while visiting Varanasi with friends or family for a short time.",,,4.0,http://stay-imgs.stayzilla.com/resize/1200x800/49680/274982.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/49680/274976.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/49680/274978.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/49680/274980.jpg,,,25.2848148,83.0055695,2 Adults 2 Kids,https://www.stayzilla.com/stays/ishan-paying-guest-house-49680?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Ganga Bagh Road, Varanasi",49680,Ishan Paying Guest House,House,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Simple Bed Room Type 1,,Not Verified,Moms Care Paying Guest House|Indra Paying Guest House|Shivakashi Guest House|Shree Sai Kripa Guest House,www.stayzilla.com,,All taxes.|Complimentary Breakfast.on superior room,da30d136f9aaa1bcf72066f98e944587,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,WiFi|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? The hotel is situated in Dumraon Colony. It offers facilities like a front desk, wi-fi access, laundry service, parking facility, yoga, massage session, and currency exchange facility. This property offers accommodation in 23 air-conditioned and non air-conditioned rooms that come with in-room amenities like room service, dressing mirror, and an attached bathroom. The hotel also houses a multi-cuisine roof-top restaurant where guests can enjoy Indian, Chinese, and authentic local delicacies.Why should you stay here? This facility is convenient for family vacationers, foreign tourists, backpackers, and groups of friends.",,,9.0,http://stay-imgs.stayzilla.com/resize/1200x800/71928/495538.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/71928/394608.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/71928/394602.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/71928/394604.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/71928/394606.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/71928/394610.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/71928/495532.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/71928/495534.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/71928/495536.jpg,,,25.2880287,83.0063324,2 Adults 2 Kids,https://www.stayzilla.com/stays/hotel-temple-on-ganges-71928?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Assi ghat, Varanasi",71928,Hotel Temple On Ganges,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Standard AC River Non Facing Dou,,Not Verified,Hotel OK International|Hotel Janki International|Royal Guest House|Hari Vilaas Hotel,www.stayzilla.com,,All taxes.|Complimentary breakfast only for deluxe and super deluxe category.|Complimentary WiFi.,8686dd3eac4f1bb13834e7fd90f2ff7b,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? Marigold P Guest House is situated on Munshi Ghat. It offers a host of amenities like complimentary Wi-Fi access in its entire premises, free parking, luggage storage, and room service. The guest house offers well-appointed rooms with amenities like terrace, fan, ironing service, shower area, and private bathroom. The Lal Bahadur Shastri International Airport is 28 km away while the Varanasi Railway Junction is just 5 km away. It is approximately 17 km away from the state bus station. It is approximately 17 km from the bus station.Why should you stay here? The guest house is located at proximity to tourist attractions like Manikarnika Ghat (1.2 km), Assi Ghat (3.2 km), and Ramnagar Fort (7.3 km).",,,,,,,25.3053379,83.0096207,1 Adult 1 Kid,https://www.stayzilla.com/stays/marigold-p-guest-house-48892?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Bangali Tola, Varanasi",48892,Marigold P Guest House,House,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Single Non-A/C Rooms,,Not Verified,,www.stayzilla.com,,All taxes.|Kindly Notes:|Hotel doesnt have Restaurant in the Premises but Food will be provided on Order basis.,84d434898cb20384f5e04b117618a198,0,0,0
